source,snapshot,path,hash,kind,check_type,status,reason
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,pipeline/__pycache__/roles.cpython-313.pyc,5e354ba30999bfc52debce06334bb6edfa00375a,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,pipeline/__pycache__/scoring.cpython-311.pyc,1f3c84e4500666d388371e9cc3fbf619fa33cfa8,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,pipeline/__pycache__/scoring.cpython-313.pyc,45e448c08baa5973f2f5e82af0a6d97a9124543c,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,pipeline/clusters.py,a0730e106e1b3e59f50aa496f793cddb9df30c1c,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:pipeline/clusters.py
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,pipeline/config.yaml,d4280b2507b61a3584e3e67a62575ca5f4259466,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:pipeline/config.yaml
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,pipeline/export.py,c0fef5ebbeb46938ebcb125821963953775198be,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:pipeline/export.py
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,pipeline/features.py,5d6d894b2e0e1847e290cbed41172e3c12f093e9,text,full_text_review,read,
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,pipeline/layout.py,d0642427f1868487ba0df7bb4512f10be3c75294,text,full_text_review,read,
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,pipeline/load.py,62f65647419571da5bf54cc9b40f56d814061b7d,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:pipeline/load.py
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,pipeline/roles.py,d9b8232d7a740f3a2b060d2e9d34a60884966620,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:pipeline/roles.py
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,pipeline/scoring.py,6a7de6d703e01e47dd0679e2bcfb8d6bb75b672d,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:pipeline/scoring.py
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,requirements.txt,60ecc92cc1056c57f0eed161e41748ddf6caf269,text,full_text_review,read,
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,review/check_contract.py,ef137e8674e8799723a2854d4c0be83850c7684a,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:review/check_contract.py
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,review/check_rules.py,695644b77bdb13af208567e0841af8d0eda09a9a,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:review/check_rules.py
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,review/out1/clusters.csv,ccac5e26c037b4ab3b8cc13343eb59e7780c6d53,data,committed_csv_json_parse,identical_to_reviewed,Same content as codex/ui-integration:out/clusters.csv
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,review/out1/features.parquet,c95455b295e169f33da2e4e35794d11a052a6cce,data,inventory_only,not_reviewed,Generated features parquet not independently parsed; CSV/JSON exports and source reviewed.
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,review/out1/graph.json,eab75ee72f3246d357ea762e11109fe8f9c8f6d3,data,committed_csv_json_parse,identical_to_reviewed,Same content as codex/ui-integration:review/out1/graph.json
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,review/out1/nodes_roles.csv,a64056d27877942619e84aa7ec88981e13fd894a,data,committed_csv_json_parse,identical_to_reviewed,Same content as codex/ui-integration:review/out1/nodes_roles.csv
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,review/out1/resilience.json,68e223450f8e629db1bdac9f8db69e84e296056d,data,committed_csv_json_parse,identical_to_reviewed,Same content as codex/ui-integration:out/resilience.json
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,review/out1/summary.json,fc481496e7cc4c365ab7c27e631340c48743ef9f,data,committed_csv_json_parse,identical_to_reviewed,Same content as codex/ui-integration:review/out1/summary.json
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,review/out1/top_nodes.csv,ab0dd17c372f6fc705671f020887b91d2cca1eb1,data,committed_csv_json_parse,identical_to_reviewed,Same content as codex/ui-integration:out/top_nodes.csv
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,review/out2/clusters.csv,ccac5e26c037b4ab3b8cc13343eb59e7780c6d53,data,committed_csv_json_parse,identical_to_reviewed,Same content as codex/ui-integration:out/clusters.csv
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,review/out2/features.parquet,c95455b295e169f33da2e4e35794d11a052a6cce,data,inventory_only,not_reviewed,Generated features parquet not independently parsed; CSV/JSON exports and source reviewed.
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,review/out2/graph.json,eab75ee72f3246d357ea762e11109fe8f9c8f6d3,data,committed_csv_json_parse,identical_to_reviewed,Same content as codex/ui-integration:review/out1/graph.json
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,review/out2/nodes_roles.csv,a64056d27877942619e84aa7ec88981e13fd894a,data,committed_csv_json_parse,identical_to_reviewed,Same content as codex/ui-integration:review/out1/nodes_roles.csv
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,review/out2/resilience.json,68e223450f8e629db1bdac9f8db69e84e296056d,data,committed_csv_json_parse,identical_to_reviewed,Same content as codex/ui-integration:out/resilience.json
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,review/out2/summary.json,7088232a523bcd4e3a13296b469eb41df7e4515d,data,committed_csv_json_parse,identical_to_reviewed,Same content as codex/ui-integration:review/out2/summary.json
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,review/out2/top_nodes.csv,ab0dd17c372f6fc705671f020887b91d2cca1eb1,data,committed_csv_json_parse,identical_to_reviewed,Same content as codex/ui-integration:out/top_nodes.csv
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,scripts/__pycache__/make_mock_out.cpython-314.pyc,30f58b8ff9a57bd4c707208372b4ab9d4f5d2a9c,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,scripts/clean_check.sh,82e41c7d2efae7568dd79ce769ad0b4d8cebb94d,text,full_text_review,read,
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,scripts/make_mock_out.py,408a16ae59a0dc7c4205488f0809f9400d939df4,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:scripts/make_mock_out.py
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,starter/README.md,56471688e23ca1d42387227bf8a814ac05f9ba81,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:starter/README.md
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,starter/requirements.txt,b3d998a6f388d2135f7bac7ae3a95a80f1133148,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:starter/requirements.txt
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,starter/starter.py,fd21468633d6b9d9d9a76ce008a3d09a5cdd917f,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:starter/starter.py
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,tests/__pycache__/conftest.cpython-314-pytest-9.0.3.pyc,f7e20f1b88b29b7e8dbaa8683af182fe470157d5,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,tests/__pycache__/test_api.cpython-314-pytest-9.0.3.pyc,0a1329f716ed509f51ea7f2cf97934c083fc7a76,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,tests/__pycache__/test_pipeline.cpython-313-pytest-8.3.2.pyc,fac656902f625d0914595155102ea73286f5ddbb,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,tests/conftest.py,2a855d9fdb8debae0b082088580a4c41e499e33c,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:tests/conftest.py
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,tests/test_api.py,d0e86c5e5d3d0990675afcac55601a7e68ab9e7d,text,full_text_review,read,
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,tests/test_pipeline.py,b1b68857587c81dd99eb0f3c52ede30ef276c486,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:tests/test_pipeline.py
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,web/app.js,ad81730cb6e6469ba0b0eced838e2b79c8693080,text,full_text_review,read,
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,web/index.html,d0ae83677041a5a511dc32dc0c34a1f4f4397082,text,full_text_review,read,
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,web/stage2.css,fea99f3c81d376eea0d23e03d144041798e2ba6c,text,full_text_review,read,
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,web/stage2c.css,f4eef771b15806d5a3fd4d1251271eb18d0cd535,text,full_text_review,read,
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,web/stage2c.js,90fc60a4b22e9bd78430bee48b6bf722032f8b6c,text,full_text_review,read,
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,web/stage2d.css,e01163eacc33a59d8a3a48bc78821f5f204639a2,text,full_text_review,read,
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,web/stage2d.js,1aba78ec034d8e5b698c558b084ecde0f168945d,text,full_text_review,read,
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,web/stage2e.css,07a07486115f49936f55fff0713dbef408fef3d0,text,full_text_review,read,
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,web/stage2e.js,3276948d6cf45d93c4c685681e6c3686589ea995,text,full_text_review,read,
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,web/style.css,988e9593a34bfffe10b6c27023d732c1daa64158,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:web/style.css
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,web/vendor/chart.umd.min.js,06d52d4ec343cffc021971ef9427f6606ac9154e,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,web/vendor/cytoscape.min.js,9a4615d1524d3f1e2f8aedb6f4a530d872214498,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,.codex/config.toml,6456d5aa7c32b9f2cb361a6cf35d8c2cd0ff8ae1,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:.codex/config.toml
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,.env.example,8392b334c70df8073cc61b0c6ce96f8362a4ddff,text,full_text_review,identical_to_reviewed,Same content as stage2-extension:.env.example
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,.gitignore,cd985043ed35efff5ed884c18c6795e5b27cf745,text,full_text_review,read,
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,Dockerfile,f006af508f7ccc4b4bd471f7d706cf028a8cbf8e,text,full_text_review,identical_to_reviewed,Same content as stage2-extension:Dockerfile
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,HackAlem_AI_Граф_денег_восстановление_финансовой_структуры_организованной.md,d463af36615c924c2c7d6350583a5bed14f6e926,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:HackAlem_AI_Граф_денег_восстановление_финансовой_структуры_организованной.md
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,Makefile,77221faaa82dc8d286008285ac243e25efd73ec8,text,full_text_review,identical_to_reviewed,Same content as stage2-extension:Makefile
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,README.md,7f1d2d267722416f78aa9c69ab657f15a6284fa8,text,full_text_review,identical_to_reviewed,Same content as stage2-extension:README.md
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,api/__init__.py,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:api/__init__.py
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,api/assistant.py,25cfabc971899cccbe22e88d8858c12723f0d21a,text,full_text_review,identical_to_reviewed,Same content as stage2-extension:api/assistant.py
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,api/cards.py,08a357398de257d1a7e1d92476c1429c6d51f46e,text,full_text_review,identical_to_reviewed,Same content as stage2-extension:api/cards.py
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,api/llm.py,6cdb75264b2c35e889a30500c2d966903bdd8cea,text,full_text_review,identical_to_reviewed,Same content as stage2-extension:api/llm.py
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,api/main.py,8564d3ecaa98c2560a06ff3946b961b5894c1fcc,text,full_text_review,identical_to_reviewed,Same content as stage2-extension:api/main.py
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,data/edges.parquet,a2f957eac43af647391523a5da77c625f5e12b66,data,source_data_invariants,identical_to_reviewed,Same content as codex/ui-integration:data/edges.parquet
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,data/nodes.parquet,a312bab63f4e5c4ed4471298789ffbdea612c1d7,data,source_data_invariants,identical_to_reviewed,Same content as codex/ui-integration:data/nodes.parquet
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,data/transactions.parquet,ab7f49293607c32f28f3daa9403fc7b0ea903ec1,data,source_data_invariants,identical_to_reviewed,Same content as codex/ui-integration:data/transactions.parquet
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,dataset 4.md,c151e1e61fea99b27e79b49406073dd9e192f80a,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:dataset 4.md
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,docker-compose.yml,7750e1acb0958dbf4bc7dab2be3717ead6da9c91,text,full_text_review,identical_to_reviewed,Same content as stage2-extension:docker-compose.yml
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,docs/BREV_SETUP.md,c7b3058129c6a5d4a3fe245e615e285510d91c85,text,full_text_review,identical_to_reviewed,Same content as stage2-extension:docs/BREV_SETUP.md
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,docs/STAGE2_INTEGRATION_REPORT.md,463e778060c787c5e2c81b83481384cc86b8353f,text,full_text_review,read,
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,out/clusters.csv,11383b780885f4d84e4d1fd5ef87c93e17e9f121,data,committed_csv_json_parse,parsed,
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,out/features.parquet,98374a0ccf8f4d807eb5e966f4ad83f71aadb0ac,data,inventory_only,not_reviewed,Generated features parquet not independently parsed; CSV/JSON exports and source reviewed.
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,out/graph.json,0e56046c8ab2793aaa84da2b77dd1e594cdec031,data,committed_csv_json_parse,parsed,
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,out/nodes_roles.csv,8008f14773596eb5652e221896fc8a4fe005d20d,data,committed_csv_json_parse,parsed,
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,out/resilience.json,68e223450f8e629db1bdac9f8db69e84e296056d,data,committed_csv_json_parse,identical_to_reviewed,Same content as codex/ui-integration:out/resilience.json
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,out/summary.json,d1fba69f288aac60b1b4b8125bc5633d99eb354f,data,committed_csv_json_parse,identical_to_reviewed,Same content as codex/ui-integration:out/summary.json
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,out/top_nodes.csv,a45af206ae9eedb7fdaaac9694b49b4fc24b47f7,data,committed_csv_json_parse,parsed,
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,pipeline/__init__.py,fc96f5b3788640fe0318ee8fb3854afbbb2babc2,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:pipeline/__init__.py
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,pipeline/__main__.py,0b64e31c5a83ec5fd539ab68800fedcd5d54cef8,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:pipeline/__main__.py
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,pipeline/__pycache__/__init__.cpython-311.pyc,6e2809f6b16e9e39f5fc82096f28d449df9ef5fb,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,pipeline/__pycache__/__init__.cpython-313.pyc,efcc1e83b1c3479cb4bb62073ffe6c6533ce48f6,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,pipeline/__pycache__/__main__.cpython-311.pyc,9b5fd9d7f2b49d7c8e230a103996927e0aa31ab4,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,pipeline/__pycache__/__main__.cpython-313.pyc,4932828de7db9e5c03d7744983846e4fbd4483ef,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,pipeline/__pycache__/clusters.cpython-311.pyc,fffcc1299775a382c6098df432016ee0af90ea0c,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,pipeline/__pycache__/clusters.cpython-313.pyc,3fc10d72a21453603fe87334679a2a7069abe982,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,pipeline/__pycache__/export.cpython-311.pyc,427f67772eb163d11f959bc953c384302645ec36,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,pipeline/__pycache__/export.cpython-313.pyc,ab87dce3ebf93c4b098f3c08e1fb8d0d94da8b62,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,pipeline/__pycache__/features.cpython-311.pyc,65480cfe4a89ba7d03170653da931ee2d573ab40,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,pipeline/__pycache__/features.cpython-313.pyc,cd53ec595d2f9237bdd096d440f64519f6590d4e,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,pipeline/__pycache__/layout.cpython-311.pyc,08bd8c258f0e1cd4e01f00dbb5631e9b15fdb924,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,pipeline/__pycache__/layout.cpython-313.pyc,522e366f99099333f06e7c3dd654fe3dbfa6a364,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,pipeline/__pycache__/load.cpython-311.pyc,30e2e59e1d886b2bb0d041ebfe1927501657f94d,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,pipeline/__pycache__/load.cpython-313.pyc,b53adf792543b3dad8b3659cf6749121a1c8395c,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,pipeline/__pycache__/roles.cpython-311.pyc,357988adc1f6ad7aa6283dac31fede1dc49754bb,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,pipeline/__pycache__/roles.cpython-313.pyc,5e354ba30999bfc52debce06334bb6edfa00375a,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,pipeline/__pycache__/scoring.cpython-311.pyc,1f3c84e4500666d388371e9cc3fbf619fa33cfa8,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,pipeline/__pycache__/scoring.cpython-313.pyc,45e448c08baa5973f2f5e82af0a6d97a9124543c,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,pipeline/clusters.py,a0730e106e1b3e59f50aa496f793cddb9df30c1c,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:pipeline/clusters.py
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,pipeline/config.yaml,d4280b2507b61a3584e3e67a62575ca5f4259466,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:pipeline/config.yaml
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,pipeline/export.py,c0fef5ebbeb46938ebcb125821963953775198be,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:pipeline/export.py
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,pipeline/features.py,5d6d894b2e0e1847e290cbed41172e3c12f093e9,text,full_text_review,identical_to_reviewed,Same content as stage2-extension:pipeline/features.py
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,pipeline/layout.py,d0642427f1868487ba0df7bb4512f10be3c75294,text,full_text_review,identical_to_reviewed,Same content as stage2-extension:pipeline/layout.py
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,pipeline/load.py,62f65647419571da5bf54cc9b40f56d814061b7d,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:pipeline/load.py
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,pipeline/roles.py,d9b8232d7a740f3a2b060d2e9d34a60884966620,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:pipeline/roles.py
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,pipeline/scoring.py,6a7de6d703e01e47dd0679e2bcfb8d6bb75b672d,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:pipeline/scoring.py
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,requirements.txt,60ecc92cc1056c57f0eed161e41748ddf6caf269,text,full_text_review,identical_to_reviewed,Same content as stage2-extension:requirements.txt
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,review/check_contract.py,ef137e8674e8799723a2854d4c0be83850c7684a,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:review/check_contract.py
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,review/check_rules.py,695644b77bdb13af208567e0841af8d0eda09a9a,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:review/check_rules.py
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,review/out1/clusters.csv,ccac5e26c037b4ab3b8cc13343eb59e7780c6d53,data,committed_csv_json_parse,identical_to_reviewed,Same content as codex/ui-integration:out/clusters.csv
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,review/out1/features.parquet,c95455b295e169f33da2e4e35794d11a052a6cce,data,inventory_only,not_reviewed,Generated features parquet not independently parsed; CSV/JSON exports and source reviewed.
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,review/out1/graph.json,eab75ee72f3246d357ea762e11109fe8f9c8f6d3,data,committed_csv_json_parse,identical_to_reviewed,Same content as codex/ui-integration:review/out1/graph.json
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,review/out1/nodes_roles.csv,a64056d27877942619e84aa7ec88981e13fd894a,data,committed_csv_json_parse,identical_to_reviewed,Same content as codex/ui-integration:review/out1/nodes_roles.csv
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,review/out1/resilience.json,68e223450f8e629db1bdac9f8db69e84e296056d,data,committed_csv_json_parse,identical_to_reviewed,Same content as codex/ui-integration:out/resilience.json
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,review/out1/summary.json,fc481496e7cc4c365ab7c27e631340c48743ef9f,data,committed_csv_json_parse,identical_to_reviewed,Same content as codex/ui-integration:review/out1/summary.json
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,review/out1/top_nodes.csv,ab0dd17c372f6fc705671f020887b91d2cca1eb1,data,committed_csv_json_parse,identical_to_reviewed,Same content as codex/ui-integration:out/top_nodes.csv
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,review/out2/clusters.csv,ccac5e26c037b4ab3b8cc13343eb59e7780c6d53,data,committed_csv_json_parse,identical_to_reviewed,Same content as codex/ui-integration:out/clusters.csv
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,review/out2/features.parquet,c95455b295e169f33da2e4e35794d11a052a6cce,data,inventory_only,not_reviewed,Generated features parquet not independently parsed; CSV/JSON exports and source reviewed.
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,review/out2/graph.json,eab75ee72f3246d357ea762e11109fe8f9c8f6d3,data,committed_csv_json_parse,identical_to_reviewed,Same content as codex/ui-integration:review/out1/graph.json
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,review/out2/nodes_roles.csv,a64056d27877942619e84aa7ec88981e13fd894a,data,committed_csv_json_parse,identical_to_reviewed,Same content as codex/ui-integration:review/out1/nodes_roles.csv
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,review/out2/resilience.json,68e223450f8e629db1bdac9f8db69e84e296056d,data,committed_csv_json_parse,identical_to_reviewed,Same content as codex/ui-integration:out/resilience.json
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,review/out2/summary.json,7088232a523bcd4e3a13296b469eb41df7e4515d,data,committed_csv_json_parse,identical_to_reviewed,Same content as codex/ui-integration:review/out2/summary.json
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,review/out2/top_nodes.csv,ab0dd17c372f6fc705671f020887b91d2cca1eb1,data,committed_csv_json_parse,identical_to_reviewed,Same content as codex/ui-integration:out/top_nodes.csv
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,scripts/clean_check.sh,82e41c7d2efae7568dd79ce769ad0b4d8cebb94d,text,full_text_review,identical_to_reviewed,Same content as stage2-extension:scripts/clean_check.sh
stage2-final,f57bae495ee66fd578c5feff87ef84be96a3258c,scripts/make_mock_out.py,408a16ae59a0dc7c4205488f0809f9400d939df4,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:scripts/make_mock_out.py
