gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pass_ratio,n_seed_upstream,betweenness,flags,score_breakdown
100000005008589100,terminal,0.5,1,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 43 тыс., исходящих нет",3,False,1,0,42806.68,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000000782285100,terminal,0.5,3,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 6 тыс., исходящих нет",3,False,1,0,6151.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000005198498100,terminal,0.5,9,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 29 тыс., исходящих нет",3,False,1,0,28800.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000008517538100,peripheral,0.5,6,0.4825854363234166,"Периферийный узел: 3 входящих, 17 исходящих, оборот 1.59 млн; есть источники вне выборки",3,False,3,17,155500.0,1439000.0,6,18,9.254019292604502,0,0.00019695797027876488,external_funding,"{""betweenness"": 0.191, ""degree"": 0.148, ""n_seed_upstream"": 0.101, ""role"": 0.036}"
100000005756535100,terminal,0.5,4,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 20 тыс., исходящих нет",3,False,1,0,20000.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000004917367100,coordinator,0.5,8,0.577400568823078,Кандидат в координирующий узел: 2 плательщиков → 0 получателей; сигналы S3,3,False,2,0,120000.0,0.0,2,0,0.0,0,0.0,terminal;S3,"{""betweenness"": 0.074, ""degree"": 0.105, ""n_seed_upstream"": 0.101, ""role"": 0.29}"
100000001222263100,peripheral,0.5,8,0.40959776082343924,"Периферийный узел: 1 входящих, 1 исходящих, оборот 1.17 млн",3,False,1,1,745570.0,420000.0,1,5,0.5633273870998028,0,1.922024458454748e-05,,"{""betweenness"": 0.163, ""degree"": 0.105, ""n_seed_upstream"": 0.101, ""role"": 0.036}"
100000001149815100,terminal,0.5,9,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 12 тыс., исходящих нет",3,False,1,0,12000.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000006020215100,transit,0.502403758139832,3,0.6852399440205861,"Признаки транзита: получено 30 тыс., отдано 113%, 1→2 контрагента",3,False,1,2,30000.0,33800.0,1,2,1.1266666666666667,0,5.785888060502952e-05,,"{""betweenness"": 0.182, ""degree"": 0.122, ""n_seed_upstream"": 0.101, ""role"": 0.271}"
100000000673868100,peripheral,0.5,14,0.4608144101846418,"Периферийный узел: 1 входящих, 5 исходящих, оборот 2.41 млн",3,False,1,5,2030650.0,383000.0,5,19,0.18860955851574618,0,4.1016398237127094e-05,,"{""betweenness"": 0.179, ""degree"": 0.138, ""n_seed_upstream"": 0.101, ""role"": 0.036}"
100000008749900100,terminal,0.5,9,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 17 тыс., исходящих нет",3,False,1,0,17150.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000002862113100,terminal,0.5,11,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 47 тыс., исходящих нет",3,False,1,0,47405.0,0.0,2,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000001066017100,coordinator,0.5,12,0.7237370773328519,Кандидат в координирующий узел: 2 плательщиков → 4 получателей; сигналы S3,3,False,2,4,136123.0,82500.0,3,4,0.6060695106631503,0,7.688097833818992e-05,peripheral;S3,"{""betweenness"": 0.185, ""degree"": 0.138, ""n_seed_upstream"": 0.101, ""role"": 0.29}"
100000008436257100,terminal,0.5,17,0.4851699697530586,"Вероятный конечный получатель: 2 плательщиков, получено 35 тыс., исходящих нет",3,False,2,0,35000.0,0.0,2,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.105, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000003016438100,peripheral,0.5,6,0.4185815538801861,"Периферийный узел: 1 входящих, 1 исходящих, оборот 500 тыс.; есть источники вне выборки",3,False,1,1,200000.0,300000.0,1,3,1.5,0,2.139985994980544e-05,external_funding,"{""betweenness"": 0.171, ""degree"": 0.105, ""n_seed_upstream"": 0.101, ""role"": 0.036}"
100000002534091100,terminal,0.5,5,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 22 тыс., исходящих нет",3,False,1,0,22200.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000006882208100,terminal,0.5,2,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 18 тыс., исходящих нет",3,False,1,0,18000.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000005362848100,terminal,0.5,7,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 29 тыс., исходящих нет",3,False,1,0,29000.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000001073568100,peripheral,0.5,11,0.4267640287120221,"Периферийный узел: 1 входящих, 2 исходящих, оборот 927 тыс.",3,False,1,2,707465.0,219503.0,4,3,0.31026693900051594,0,1.922024458454748e-05,,"{""betweenness"": 0.163, ""degree"": 0.122, ""n_seed_upstream"": 0.101, ""role"": 0.036}"
100000008687733100,terminal,0.5,9,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 15 тыс., исходящих нет",3,False,1,0,14650.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000007229557100,terminal,0.5,6,0.5023362376416415,"Вероятный конечный получатель: 3 плательщиков, получено 878 тыс., исходящих нет",3,False,3,0,878000.0,0.0,3,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.122, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000001052789100,terminal,0.5,19,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 71 тыс., исходящих нет",3,False,1,0,70975.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000006967370100,peripheral,0.5,8,0.40959776082343924,"Периферийный узел: 1 входящих, 1 исходящих, оборот 47 тыс.",3,False,1,1,33225.0,13526.27,1,1,0.40711121143717083,0,1.922024458454748e-05,,"{""betweenness"": 0.163, ""degree"": 0.105, ""n_seed_upstream"": 0.101, ""role"": 0.036}"
100000001837130100,terminal,0.5,1,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 173 тыс., исходящих нет",3,False,1,0,172900.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000005820746100,peripheral,0.5,13,0.3196695408785156,"Периферийный узел: 1 входящих, 1 исходящих, оборот 2.05 млн",3,False,1,1,1989000.0,60000.0,2,1,0.030165912518853696,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.105, ""n_seed_upstream"": 0.101, ""role"": 0.036}"
100000002883402100,coordinator,0.5,6,0.594566836711661,Кандидат в координирующий узел: 3 плательщиков → 0 получателей; сигналы S3,3,False,3,0,300000.0,0.0,3,0,0.0,0,0.0,terminal;S3,"{""betweenness"": 0.074, ""degree"": 0.122, ""n_seed_upstream"": 0.101, ""role"": 0.29}"
100000008582730100,transit,0.50147168865704,19,0.5582366484583089,"Признаки транзита: получено 5 тыс., отдано 100%, 1→1 контрагента",3,False,1,1,5000.0,5000.0,1,1,1.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.105, ""n_seed_upstream"": 0.101, ""role"": 0.271}"
100000003116106100,terminal,0.5,8,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 494 тыс., исходящих нет",3,False,1,0,494050.0,0.0,2,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000001818442100,terminal,0.5,7,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 42 тыс., исходящих нет",3,False,1,0,42215.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000008690762100,terminal,0.5,9,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 27 тыс., исходящих нет",3,False,1,0,26750.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000008712991100,terminal,0.5,9,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 66 тыс., исходящих нет",3,False,1,0,66100.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000003292191100,terminal,0.5,6,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 112 тыс., исходящих нет",3,False,1,0,112000.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000005367284100,peripheral,0.5,1,0.4407137375287798,"Периферийный узел: 1 входящих, 2 исходящих, оборот 62 тыс.; есть источники вне выборки",3,False,1,2,13700.0,48300.0,1,5,3.5255474452554743,0,3.844048916909496e-05,external_funding,"{""betweenness"": 0.176, ""degree"": 0.122, ""n_seed_upstream"": 0.101, ""role"": 0.036}"
100000003216073100,peripheral,0.5,15,0.39835673333032373,"Периферийный узел: 1 входящих, 1 исходящих, оборот 107 тыс.; есть источники вне выборки",3,False,1,1,37001.0,70000.0,1,1,1.891840761060512,0,7.925874055483496e-07,external_funding,"{""betweenness"": 0.151, ""degree"": 0.105, ""n_seed_upstream"": 0.101, ""role"": 0.036}"
100000006169033100,peripheral,0.5,8,0.45163875220080363,"Периферийный узел: 1 входящих, 3 исходящих, оборот 1.19 млн; есть источники вне выборки",3,False,1,3,49000.0,1140271.0,1,10,23.270836734693876,0,3.923307657464331e-05,external_funding,"{""betweenness"": 0.178, ""degree"": 0.13, ""n_seed_upstream"": 0.101, ""role"": 0.036}"
100000004407753100,peripheral,0.5,22,0.3196695408785156,"Периферийный узел: 1 входящих, 1 исходящих, оборот 350 тыс.",3,False,1,1,250000.0,100000.0,4,1,0.4,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.105, ""n_seed_upstream"": 0.101, ""role"": 0.036}"
100000004420041100,peripheral,0.5,10,0.4761184596632207,"Периферийный узел: 1 входящих, 7 исходящих, оборот 721 тыс.; есть источники вне выборки",3,False,1,7,69638.0,651830.0,1,11,9.360263074758034,0,0.00016426373979989547,external_funding,"{""betweenness"": 0.19, ""degree"": 0.142, ""n_seed_upstream"": 0.101, ""role"": 0.036}"
100000004715209100,peripheral,0.5,29,0.46641235158683586,"Периферийный узел: 1 входящих, 5 исходящих, оборот 355 тыс.; есть источники вне выборки",3,False,1,5,5000.0,350450.0,1,17,70.09,0,7.767356574373826e-05,external_funding,"{""betweenness"": 0.185, ""degree"": 0.138, ""n_seed_upstream"": 0.101, ""role"": 0.036}"
100000004580254100,terminal,0.5,17,0.4851699697530586,"Вероятный конечный получатель: 2 плательщиков, получено 28 тыс., исходящих нет",3,False,2,0,27940.0,0.0,2,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.105, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000001056414100,terminal,0.5,14,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 250 тыс., исходящих нет",3,False,1,0,250000.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000008686494100,terminal,0.5,9,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 16 тыс., исходящих нет",3,False,1,0,15700.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000002822472100,coordinator,0.5,14,0.577400568823078,Кандидат в координирующий узел: 2 плательщиков → 0 получателей; сигналы S3,3,False,2,0,266722.0,0.0,2,0,0.0,0,0.0,terminal;S3,"{""betweenness"": 0.074, ""degree"": 0.105, ""n_seed_upstream"": 0.101, ""role"": 0.29}"
100000001831496100,peripheral,0.5,10,0.403006636269243,"Периферийный узел: 1 входящих, 1 исходящих, оборот 398 тыс.; есть источники вне выборки",3,False,1,1,25000.0,373000.0,1,1,14.92,0,2.972202770806311e-06,external_funding,"{""betweenness"": 0.156, ""degree"": 0.105, ""n_seed_upstream"": 0.101, ""role"": 0.036}"
100000008732488100,peripheral,0.5,1,0.40959776082343924,"Периферийный узел: 1 входящих, 1 исходящих, оборот 147 тыс.",3,False,1,1,137000.0,10000.0,1,1,0.072992700729927,0,1.922024458454748e-05,,"{""betweenness"": 0.163, ""degree"": 0.105, ""n_seed_upstream"": 0.101, ""role"": 0.036}"
100000004007197100,terminal,0.5,23,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 10 тыс., исходящих нет",3,False,1,0,10048.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000002815005100,terminal,0.5,6,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 476 тыс., исходящих нет",3,False,1,0,476500.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000005756189100,peripheral,0.5,8,0.40959776082343924,"Периферийный узел: 1 входящих, 1 исходящих, оборот 114 тыс.",3,False,1,1,65000.0,49050.0,1,1,0.7546153846153846,0,1.922024458454748e-05,,"{""betweenness"": 0.163, ""degree"": 0.105, ""n_seed_upstream"": 0.101, ""role"": 0.036}"
100000004877085100,peripheral,0.5,3,0.4552503272989933,"Периферийный узел: 1 входящих, 3 исходящих, оборот 121 тыс.; есть источники вне выборки",3,False,1,3,25000.0,95600.0,1,9,3.824,0,5.7660733753642434e-05,external_funding,"{""betweenness"": 0.182, ""degree"": 0.13, ""n_seed_upstream"": 0.101, ""role"": 0.036}"
100000002713074100,peripheral,0.5,8,0.4267640287120221,"Периферийный узел: 2 входящих, 1 исходящих, оборот 1.13 млн",3,False,2,1,700000.0,430000.0,2,2,0.6142857142857143,0,1.922024458454748e-05,,"{""betweenness"": 0.163, ""degree"": 0.122, ""n_seed_upstream"": 0.101, ""role"": 0.036}"
100000002356167100,peripheral,0.5,8,0.4407137375287798,"Периферийный узел: 1 входящих, 2 исходящих, оборот 330 тыс.",3,False,1,2,300000.0,29500.0,1,3,0.09833333333333333,0,3.844048916909496e-05,,"{""betweenness"": 0.176, ""degree"": 0.122, ""n_seed_upstream"": 0.101, ""role"": 0.036}"
100000004140487100,peripheral,0.5,3,0.4763893277955849,"Периферийный узел: 1 входящих, 10 исходящих, оборот 287 тыс.; есть источники вне выборки",3,False,1,10,24510.0,262600.0,1,19,10.713994288045695,0,0.00011551961435867196,external_funding,"{""betweenness"": 0.188, ""degree"": 0.145, ""n_seed_upstream"": 0.101, ""role"": 0.036}"
100000003147719100,terminal,0.5,6,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 100 тыс., исходящих нет",3,False,1,0,100000.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000008745884100,terminal,0.5,9,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 20 тыс., исходящих нет",3,False,1,0,20000.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000002559089100,terminal,0.5,6,0.4851699697530586,"Вероятный конечный получатель: 2 плательщиков, получено 715 тыс., исходящих нет",3,False,2,0,715000.0,0.0,2,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.105, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000004984689100,terminal,0.5,1,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 53 тыс., исходящих нет",3,False,1,0,53030.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000004340038100,peripheral,0.5,3,0.40959776082343924,"Периферийный узел: 1 входящих, 1 исходящих, оборот 59 тыс.; есть источники вне выборки",3,False,1,1,9978.0,49000.0,1,1,4.910803768290238,0,1.922024458454748e-05,external_funding,"{""betweenness"": 0.163, ""degree"": 0.105, ""n_seed_upstream"": 0.101, ""role"": 0.036}"
100000005052998100,peripheral,0.5,1,0.3196695408785156,"Периферийный узел: 1 входящих, 1 исходящих, оборот 38 тыс.; есть источники вне выборки",3,False,1,1,9500.0,28400.0,1,1,2.9894736842105263,0,0.0,external_funding,"{""betweenness"": 0.074, ""degree"": 0.105, ""n_seed_upstream"": 0.101, ""role"": 0.036}"
100000007597382100,terminal,0.5,8,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 16 тыс., исходящих нет",3,False,1,0,15700.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000008697670100,terminal,0.5,9,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 25 тыс., исходящих нет",3,False,1,0,25350.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000008460102100,distributor,0.8541532517707721,21,0.7321114170917793,"Веерная рассылка: 31 получателей, отдано 477 тыс.",3,False,1,31,17500.0,476570.0,1,34,27.23257142857143,0,0.0009776565647438894,external_funding,"{""betweenness"": 0.197, ""degree"": 0.149, ""n_seed_upstream"": 0.101, ""role"": 0.275}"
100000004399686100,terminal,0.5,13,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 806 тыс., исходящих нет",3,False,1,0,806000.0,0.0,2,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000008688155100,terminal,0.5,9,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 24 тыс., исходящих нет",3,False,1,0,23600.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000004386331100,transit,0.50055188324639,13,0.6729154439980137,"Признаки транзита: получено 20 тыс., отдано 88%, 1→2 контрагента",3,False,1,2,20000.0,17500.0,1,2,0.875,0,2.0210978841482916e-05,,"{""betweenness"": 0.17, ""degree"": 0.122, ""n_seed_upstream"": 0.101, ""role"": 0.271}"
100000007999728100,terminal,0.5,11,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 23 тыс., исходящих нет",3,False,1,0,23250.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000001597424100,terminal,0.5,11,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 48 тыс., исходящих нет",3,False,1,0,48100.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000003677936100,peripheral,0.5,3,0.40959776082343924,"Периферийный узел: 1 входящих, 1 исходящих, оборот 84 тыс.",3,False,1,1,71000.0,13000.0,1,2,0.18309859154929578,0,1.922024458454748e-05,,"{""betweenness"": 0.163, ""degree"": 0.105, ""n_seed_upstream"": 0.101, ""role"": 0.036}"
100000002943472100,terminal,0.5,6,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 170 тыс., исходящих нет",3,False,1,0,170000.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000004892144100,peripheral,0.5,13,0.3368358087670986,"Периферийный узел: 2 входящих, 1 исходящих, оборот 4.68 млн",3,False,2,1,4500000.0,180300.0,7,1,0.04006666666666667,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.122, ""n_seed_upstream"": 0.101, ""role"": 0.036}"
100000008077552100,terminal,0.5,1,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 214 тыс., исходящих нет",3,False,1,0,214000.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000002914245100,terminal,0.5,15,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 141 тыс., исходящих нет",3,False,1,0,140611.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000004906181100,peripheral,0.5,8,0.4751252765112185,"Периферийный узел: 1 входящих, 7 исходящих, оборот 2.57 млн; есть источники вне выборки",3,False,1,7,100000.0,2473417.91,1,33,24.734179100000002,0,0.00013454171209183234,external_funding,"{""betweenness"": 0.189, ""degree"": 0.142, ""n_seed_upstream"": 0.101, ""role"": 0.036}"
100000008514970100,peripheral,0.5,15,0.39835673333032373,"Периферийный узел: 1 входящих, 1 исходящих, оборот 411 тыс.",3,False,1,1,379966.0,31000.0,1,1,0.0815862471905381,0,7.925874055483496e-07,,"{""betweenness"": 0.151, ""degree"": 0.105, ""n_seed_upstream"": 0.101, ""role"": 0.036}"
100000008258458100,peripheral,0.5,2,0.4407137375287798,"Периферийный узел: 1 входящих, 2 исходящих, оборот 1.58 млн; есть источники вне выборки",3,False,1,2,19000.0,1557988.0,1,4,81.99936842105264,0,3.844048916909496e-05,external_funding,"{""betweenness"": 0.176, ""degree"": 0.122, ""n_seed_upstream"": 0.101, ""role"": 0.036}"
100000003484058100,peripheral,0.5,11,0.40959776082343924,"Периферийный узел: 1 входящих, 1 исходящих, оборот 116 тыс.",3,False,1,1,110000.0,6000.0,1,1,0.05454545454545454,0,1.922024458454748e-05,,"{""betweenness"": 0.163, ""degree"": 0.105, ""n_seed_upstream"": 0.101, ""role"": 0.036}"
100000003574895100,peripheral,0.5,12,0.40959776082343924,"Периферийный узел: 1 входящих, 1 исходящих, оборот 48 тыс.",3,False,1,1,27968.0,20000.0,1,1,0.7151029748283753,0,1.922024458454748e-05,,"{""betweenness"": 0.163, ""degree"": 0.105, ""n_seed_upstream"": 0.101, ""role"": 0.036}"
100000000896111100,terminal,0.5,13,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 287 тыс., исходящих нет",3,False,1,0,287100.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000008715887100,terminal,0.5,9,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 18 тыс., исходящих нет",3,False,1,0,18000.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000000560751100,terminal,0.5,3,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 25 тыс., исходящих нет",3,False,1,0,25000.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000008708207100,terminal,0.5,6,0.4851699697530586,"Вероятный конечный получатель: 2 плательщиков, получено 465 тыс., исходящих нет",3,False,2,0,465000.0,0.0,2,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.105, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000003152964100,peripheral,0.5,1,0.40959776082343924,"Периферийный узел: 1 входящих, 1 исходящих, оборот 147 тыс.",3,False,1,1,141847.0,5500.0,1,1,0.03877417217142414,0,1.922024458454748e-05,,"{""betweenness"": 0.163, ""degree"": 0.105, ""n_seed_upstream"": 0.101, ""role"": 0.036}"
100000004991812100,terminal,0.5,28,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 10 тыс., исходящих нет",3,False,1,0,10000.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000000291908100,peripheral,0.5,1,0.4160985960001806,"Периферийный узел: 1 входящих, 1 исходящих, оборот 309 тыс.",3,False,1,1,295500.0,13300.0,5,1,0.045008460236886635,0,1.981468513870874e-05,,"{""betweenness"": 0.169, ""degree"": 0.105, ""n_seed_upstream"": 0.101, ""role"": 0.036}"
100000003132484100,terminal,0.5,6,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 90 тыс., исходящих нет",3,False,1,0,90000.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000004077081100,peripheral,0.5,5,0.47058823529411775,"Периферийный узел: 1 входящих, 4 исходящих, оборот 755 тыс.; есть источники вне выборки",3,False,1,4,140000.0,615000.0,1,6,4.392857142857143,0,0.00024055027758392413,external_funding,"{""betweenness"": 0.192, ""degree"": 0.135, ""n_seed_upstream"": 0.101, ""role"": 0.036}"
100000004770073100,transit,0.5014778449410567,1,0.6481648684032324,"Признаки транзита: получено 5 тыс., отдано 100%, 1→1 контрагента",3,False,1,1,5462.4,5466.97,1,1,1.0008366285881665,0,1.922024458454748e-05,,"{""betweenness"": 0.163, ""degree"": 0.105, ""n_seed_upstream"": 0.101, ""role"": 0.271}"
100000003163886100,terminal,0.5,16,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 500 тыс., исходящих нет",3,False,1,0,500000.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000000795374100,terminal,0.5,1,0.42717033091056844,"Вероятный конечный получатель: 1 плательщиков, получено 50 тыс., исходящих нет",3,False,1,0,50000.0,0.0,1,0,0.0,0,0.0,,"{""betweenness"": 0.074, ""degree"": 0.048, ""n_seed_upstream"": 0.101, ""role"": 0.199}"
100000002391278100,peripheral,0.5,18,0.3196695408785156,"Периферийный узел: 1 входящих, 1 исходящих, оборот 83 тыс.; есть источники вне выборки",3,False,1,1,30000.0,52700.0,5,2,1.7566666666666666,0,0.0,external_funding,"{""betweenness"": 0.074, ""degree"": 0.105, ""n_seed_upstream"": 0.101, ""role"": 0.036}"
