gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pass_ratio,seed_flow_kzt,seed_share,n_seed_upstream,p_terminal,betweenness,fast_pass_share,max_sync_payers,near_threshold_share,n_cycles,flags,score_breakdown
100000008514970100,peripheral,0.5,14,0.4347392646773991,"Периферийный узел: 1 входящих, 1 исходящих, оборот 411 тыс.",3,False,1,1,379966.0,31000.0,1,1,0.0815862471905381,819.4723236410632,0.002156699082657562,0,0.0,7.925874055483496e-07,0.0,1,0.0,0,,"{""betweenness"": 0.114, ""degree"": 0.07, ""n_seed_upstream"": 0.058, ""role"": 0.026, ""seed_flow_kzt"": 0.124, ""temporal"": 0.032}"
100000008258458100,peripheral,0.5,2,0.4266272459012657,"Периферийный узел: 1 входящих, 2 исходящих, оборот 1.58 млн; есть источники вне выборки",3,False,1,2,19000.0,1557988.0,1,4,81.99936842105264,198.21254265297875,0.00012722340778810795,0,0.0,3.844048916909496e-05,0.0,1,0.0,0,external_funding,"{""betweenness"": 0.132, ""degree"": 0.081, ""n_seed_upstream"": 0.058, ""role"": 0.026, ""seed_flow_kzt"": 0.087, ""temporal"": 0.032}"
100000003484058100,peripheral,0.5,12,0.38970160987114194,"Периферийный узел: 1 входящих, 1 исходящих, оборот 116 тыс.",3,False,1,1,110000.0,6000.0,1,1,0.05454545454545454,121.62400593045452,0.0011056727811859502,0,0.0,1.922024458454748e-05,0.0,1,0.0,0,,"{""betweenness"": 0.122, ""degree"": 0.07, ""n_seed_upstream"": 0.058, ""role"": 0.026, ""seed_flow_kzt"": 0.072, ""temporal"": 0.032}"
100000003574895100,peripheral,0.5,13,0.3675188843695526,"Периферийный узел: 1 входящих, 1 исходящих, оборот 48 тыс.",3,False,1,1,27968.0,20000.0,1,1,0.7151029748283753,23.673306107460057,0.0008464425810733716,0,0.0,1.922024458454748e-05,1.0,1,0.0,0,fast_pass,"{""betweenness"": 0.122, ""degree"": 0.07, ""n_seed_upstream"": 0.058, ""role"": 0.026, ""seed_flow_kzt"": 0.037, ""temporal"": 0.046}"
100000000896111100,terminal,0.5,11,0.4832860512014219,"Вероятный конечный получатель: 1 плательщиков, получено 287 тыс., исходящих нет",3,False,1,0,287100.0,0.0,1,0,0.0,8722.254780399202,0.030380546082895164,0,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.058, ""role"": 0.125, ""seed_flow_kzt"": 0.169, ""temporal"": 0.032}"
100000008715887100,terminal,0.5,9,0.3363126773079947,"Вероятный конечный получатель: 1 плательщиков, получено 18 тыс., исходящих нет",3,False,1,0,18000.0,0.0,1,0,0.0,11.961138274207945,0.0006645076819004414,0,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.058, ""role"": 0.125, ""seed_flow_kzt"": 0.026, ""temporal"": 0.032}"
100000000560751100,terminal,0.5,4,0.4298515454990828,"Вероятный конечный получатель: 1 плательщиков, получено 25 тыс., исходящих нет",3,False,1,0,25000.0,0.0,1,0,0.0,596.0794375653788,0.023843177502615154,0,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.058, ""role"": 0.125, ""seed_flow_kzt"": 0.117, ""temporal"": 0.032}"
100000008708207100,terminal,0.5,6,0.4832404780622301,"Вероятный конечный получатель: 2 плательщиков, получено 465 тыс., исходящих нет",3,False,2,0,465000.0,0.0,2,0,0.0,1103.753594116944,0.002373663643262245,0,1.0,0.0,0.0,2,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.07, ""n_seed_upstream"": 0.058, ""role"": 0.125, ""seed_flow_kzt"": 0.131, ""temporal"": 0.032}"
100000003152964100,peripheral,0.5,1,0.4594740859737271,"Периферийный узел: 1 входящих, 1 исходящих, оборот 147 тыс.",3,False,1,1,141847.0,5500.0,1,1,0.03877417217142414,943.4958468419692,0.006651503710631661,0,0.0,1.922024458454748e-05,0.0,1,0.5,0,near_threshold,"{""betweenness"": 0.122, ""degree"": 0.07, ""n_seed_upstream"": 0.058, ""role"": 0.026, ""seed_flow_kzt"": 0.127, ""temporal"": 0.046}"
100000004991812100,terminal,0.5,27,0.41617960374155477,"Вероятный конечный получатель: 1 плательщиков, получено 10 тыс., исходящих нет",3,False,1,0,10000.0,0.0,1,0,0.0,352.64594243382504,0.035264594243382505,0,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.058, ""role"": 0.125, ""seed_flow_kzt"": 0.104, ""temporal"": 0.032}"
100000000291908100,peripheral,0.5,1,0.4865673172232286,"Периферийный узел: 1 входящих, 1 исходящих, оборот 309 тыс.",3,False,1,1,295500.0,13300.0,5,1,0.045008460236886635,6368.144670263089,0.02155040497550961,0,0.0,1.981468513870874e-05,0.0,1,0.0,0,,"{""betweenness"": 0.127, ""degree"": 0.07, ""n_seed_upstream"": 0.058, ""role"": 0.026, ""seed_flow_kzt"": 0.162, ""temporal"": 0.032}"
100000003132484100,terminal,0.5,6,0.48744460015266994,"Вероятный конечный получатель: 1 плательщиков, получено 90 тыс., исходящих нет",3,False,1,0,90000.0,0.0,1,0,0.0,10266.154982891463,0.11406838869879403,0,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.058, ""role"": 0.125, ""seed_flow_kzt"": 0.173, ""temporal"": 0.032}"
100000004077081100,peripheral,0.5,5,0.45645486550227293,"Периферийный узел: 1 входящих, 4 исходящих, оборот 755 тыс.; есть источники вне выборки",3,False,1,4,140000.0,615000.0,1,6,4.392857142857143,167.35068581004884,0.0002721149362765022,0,0.0,0.00024055027758392413,1.0,1,0.0,0,fast_pass;external_funding,"{""betweenness"": 0.144, ""degree"": 0.09, ""n_seed_upstream"": 0.058, ""role"": 0.026, ""seed_flow_kzt"": 0.081, ""temporal"": 0.046}"
100000004770073100,transit,0.6014778449410567,1,0.5265976233607912,"Признаки транзита: получено 5 тыс., отдано 100%, медиана задержки 0 дн., 1→1 контрагента",3,False,1,1,5462.4,5466.97,1,1,1.0008366285881665,4.276201308951274,0.0007821885448340257,0,0.0,1.922024458454748e-05,1.0,1,1.0,0,fast_pass;near_threshold,"{""betweenness"": 0.122, ""degree"": 0.07, ""n_seed_upstream"": 0.058, ""role"": 0.191, ""seed_flow_kzt"": 0.014, ""temporal"": 0.06}"
100000003163886100,terminal,0.5,16,0.4770197445625548,"Вероятный конечный получатель: 1 плательщиков, получено 500 тыс., исходящих нет",3,False,1,0,500000.0,0.0,1,0,0.0,6853.281853281854,0.013706563706563708,0,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.058, ""role"": 0.125, ""seed_flow_kzt"": 0.163, ""temporal"": 0.032}"
100000000795374100,terminal,0.5,1,0.4147554431418122,"Вероятный конечный получатель: 1 плательщиков, получено 50 тыс., исходящих нет",3,False,1,0,50000.0,0.0,1,0,0.0,332.57518553158303,0.006651503710631661,0,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.058, ""role"": 0.125, ""seed_flow_kzt"": 0.102, ""temporal"": 0.032}"
100000002391278100,peripheral,0.5,17,0.418207608435588,"Периферийный узел: 1 входящих, 1 исходящих, оборот 83 тыс.; есть источники вне выборки",3,False,1,1,30000.0,52700.0,5,2,1.7566666666666666,1958.2199456584692,0.037157872559413475,0,0.0,0.0,0.0,1,0.5714285714285714,1,near_threshold;cycles;external_funding,"{""betweenness"": 0.055, ""degree"": 0.07, ""n_seed_upstream"": 0.058, ""role"": 0.026, ""seed_flow_kzt"": 0.141, ""temporal"": 0.058}"
100000004635886100,terminal,0.5,2,0.40490025179159406,"Вероятный конечный получатель: 1 плательщиков, получено 23 тыс., исходящих нет",3,False,1,0,23000.0,0.0,1,0,0.0,239.94149900097426,0.010432239086998881,0,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.058, ""role"": 0.125, ""seed_flow_kzt"": 0.093, ""temporal"": 0.032}"
100000000413678100,peripheral,0.5,8,0.45100887536885764,"Периферийный узел: 2 входящих, 3 исходящих, оборот 835 тыс.; есть источники вне выборки",3,False,2,3,306500.0,528198.0,2,18,1.723321370309951,193.4938756933185,0.00036632830054888224,0,0.0,5.7660733753642434e-05,0.0,2,0.15,0,near_threshold;external_funding,"{""betweenness"": 0.136, ""degree"": 0.09, ""n_seed_upstream"": 0.058, ""role"": 0.026, ""seed_flow_kzt"": 0.086, ""temporal"": 0.044}"
100000008659950100,terminal,0.5,6,0.3856456004830753,"Вероятный конечный получатель: 1 плательщиков, получено 246 тыс., исходящих нет",3,False,1,0,246000.0,0.0,1,0,0.0,128.38665040242836,0.0005218969528553998,0,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.058, ""role"": 0.125, ""seed_flow_kzt"": 0.074, ""temporal"": 0.032}"
100000003964910100,terminal,0.5,18,0.5105843615772863,"Вероятный конечный получатель: 2 плательщиков, получено 1.00 млн, исходящих нет",3,False,2,0,1000000.0,0.0,2,0,0.0,5298.379736152746,0.005298379736152746,0,1.0,0.0,0.0,2,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.07, ""n_seed_upstream"": 0.058, ""role"": 0.125, ""seed_flow_kzt"": 0.158, ""temporal"": 0.032}"
100000008764654100,terminal,0.5,9,0.34206628613095436,"Вероятный конечный получатель: 1 плательщиков, получено 26 тыс., исходящих нет",3,False,1,0,26150.0,0.0,1,0,0.0,17.376875881696545,0.0006645076819004415,0,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.058, ""role"": 0.125, ""seed_flow_kzt"": 0.032, ""temporal"": 0.032}"
100000005830339100,peripheral,0.5,1,0.4821695092912237,"Периферийный узел: 5 входящих, 1 исходящих, оборот 816 тыс.",3,False,5,1,476341.0,339251.0,12,1,0.7122019729563485,2360.1777024684143,0.004954806960703392,0,0.0,3.7647901763546606e-06,0.0,1,0.0,0,,"{""betweenness"": 0.118, ""degree"": 0.092, ""n_seed_upstream"": 0.058, ""role"": 0.026, ""seed_flow_kzt"": 0.144, ""temporal"": 0.032}"
100000002032323100,peripheral,0.5,29,0.4660707978717345,"Периферийный узел: 1 входящих, 1 исходящих, оборот 1.35 млн; есть источники вне выборки",3,False,1,1,300000.0,1050000.0,1,2,3.5,1023.6828115382831,0.000974936010988841,0,0.0,1.9616538287321655e-05,1.0,1,0.0,0,fast_pass;external_funding,"{""betweenness"": 0.126, ""degree"": 0.07, ""n_seed_upstream"": 0.058, ""role"": 0.026, ""seed_flow_kzt"": 0.129, ""temporal"": 0.046}"
100000008668099100,terminal,0.5,9,0.33306559114058176,"Вероятный конечный получатель: 1 плательщиков, получено 16 тыс., исходящих нет",3,False,1,0,15700.0,0.0,1,0,0.0,10.43277060583693,0.0006645076819004414,0,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.058, ""role"": 0.125, ""seed_flow_kzt"": 0.023, ""temporal"": 0.032}"
100000008634520100,terminal,0.5,6,0.36058037392760706,"Вероятный конечный получатель: 1 плательщиков, получено 90 тыс., исходящих нет",3,False,1,0,90000.0,0.0,1,0,0.0,46.970725756985985,0.0005218969528553998,0,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.058, ""role"": 0.125, ""seed_flow_kzt"": 0.05, ""temporal"": 0.032}"
100000002103448100,terminal,0.5,9,0.34343348030670723,"Вероятный конечный получатель: 1 плательщиков, получено 27 тыс., исходящих нет",3,False,1,0,27000.0,0.0,1,0,0.0,17.94170741131192,0.0006645076819004415,0,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.058, ""role"": 0.125, ""seed_flow_kzt"": 0.033, ""temporal"": 0.032}"
100000005996909100,terminal,0.5,2,0.457394811498103,"Вероятный конечный получатель: 1 плательщиков, получено 6 тыс., исходящих нет",3,False,1,0,5500.0,0.0,1,0,0.0,1052.7617389739328,0.19141122522179263,0,1.0,0.0,0.0,1,1.0,0,near_threshold,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.058, ""role"": 0.125, ""seed_flow_kzt"": 0.13, ""temporal"": 0.047}"
100000007392365100,peripheral,0.5,13,0.37891216916749265,"Периферийный узел: 1 входящих, 6 исходящих, оборот 1.78 млн; есть источники вне выборки",3,False,1,6,9613.0,1765600.0,1,9,183.66794965151357,8.13685253185832,4.608548103680517e-06,0,0.0,0.00011532146750728487,0.0,1,0.0,0,external_funding,"{""betweenness"": 0.141, ""degree"": 0.094, ""n_seed_upstream"": 0.058, ""role"": 0.026, ""seed_flow_kzt"": 0.019, ""temporal"": 0.032}"
100000008279405100,terminal,0.5,1,0.45070125667931316,"Вероятный конечный получатель: 1 плательщиков, получено 235 тыс., исходящих нет",3,False,1,0,234738.0,0.0,2,0,0.0,1561.3606780262548,0.006651503710631661,0,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.058, ""role"": 0.125, ""seed_flow_kzt"": 0.138, ""temporal"": 0.032}"
100000008343874100,peripheral,0.5,14,0.4741600300782718,"Периферийный узел: 2 входящих, 2 исходящих, оборот 460 тыс.",3,False,2,2,283535.0,176400.0,2,5,0.6221454141464017,902.8701716830801,0.003184334109309539,0,0.0,3.883678287186913e-05,0.0,1,0.0,0,,"{""betweenness"": 0.133, ""degree"": 0.087, ""n_seed_upstream"": 0.058, ""role"": 0.026, ""seed_flow_kzt"": 0.126, ""temporal"": 0.032}"
100000002548759100,terminal,0.5,6,0.46193503549008214,"Вероятный конечный получатель: 2 плательщиков, получено 375 тыс., исходящих нет",3,False,2,0,375000.0,0.0,2,0,0.0,446.1645538535819,0.0011897721436095517,0,1.0,0.0,0.0,2,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.07, ""n_seed_upstream"": 0.058, ""role"": 0.125, ""seed_flow_kzt"": 0.11, ""temporal"": 0.032}"
100000003069463100,peripheral,0.5,28,0.3333048501213385,"Периферийный узел: 1 входящих, 1 исходящих, оборот 29 тыс.; есть источники вне выборки",3,False,1,1,11500.0,17920.0,1,1,1.5582608695652174,3.7112637810936535,0.00020710177349852978,0,0.0,1.9616538287321655e-05,0.0,1,0.0,0,external_funding,"{""betweenness"": 0.126, ""degree"": 0.07, ""n_seed_upstream"": 0.058, ""role"": 0.026, ""seed_flow_kzt"": 0.013, ""temporal"": 0.032}"
100000008474391100,terminal,0.5,27,0.4342949265702794,"Вероятный конечный получатель: 1 плательщиков, получено 20 тыс., исходящих нет",3,False,1,0,20000.0,0.0,1,0,0.0,705.2918848676501,0.035264594243382505,0,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.058, ""role"": 0.125, ""seed_flow_kzt"": 0.122, ""temporal"": 0.032}"
100000003097324100,terminal,0.5,6,0.48654453065363273,"Вероятный конечный получатель: 2 плательщиков, получено 294 тыс., исходящих нет",3,False,2,0,294000.0,0.0,2,0,0.0,1325.5027275868997,0.004508512678867006,0,1.0,0.0,0.0,2,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.07, ""n_seed_upstream"": 0.058, ""role"": 0.125, ""seed_flow_kzt"": 0.134, ""temporal"": 0.032}"
100000001852140100,terminal,0.5,40,0.4573663282861082,"Вероятный конечный получатель: 1 плательщиков, получено 30 тыс., исходящих нет",3,False,1,0,30000.0,0.0,1,0,0.0,2343.3179723502303,0.07811059907834102,0,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.058, ""role"": 0.125, ""seed_flow_kzt"": 0.144, ""temporal"": 0.032}"
100000003293377100,terminal,0.5,8,0.3659352177826389,"Вероятный конечный получатель: 1 плательщиков, получено 50 тыс., исходящих нет",3,False,1,0,50000.0,0.0,1,0,0.0,59.768102075017445,0.0011953620415003489,0,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.058, ""role"": 0.125, ""seed_flow_kzt"": 0.055, ""temporal"": 0.032}"
100000006048193100,terminal,0.5,1,0.42586389581980383,"Вероятный конечный получатель: 1 плательщиков, получено 42 тыс., исходящих нет",3,False,1,0,41559.0,0.0,1,0,0.0,504.1280509595838,0.012130418223720104,0,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.058, ""role"": 0.125, ""seed_flow_kzt"": 0.113, ""temporal"": 0.032}"
100000002435265100,terminal,0.5,13,0.3812022194118786,"Вероятный конечный получатель: 1 плательщиков, получено 133 тыс., исходящих нет",3,False,1,0,132628.0,0.0,3,0,0.0,112.26198664259913,0.0008464425810733716,0,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.058, ""role"": 0.125, ""seed_flow_kzt"": 0.07, ""temporal"": 0.032}"
100000004587414100,terminal,0.5,1,0.4874559934374679,"Вероятный конечный получатель: 2 плательщиков, получено 534 тыс., исходящих нет",3,False,2,0,533603.0,0.0,2,0,0.0,1417.751067665595,0.002656939836668075,0,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.07, ""n_seed_upstream"": 0.058, ""role"": 0.125, ""seed_flow_kzt"": 0.135, ""temporal"": 0.032}"
100000001726614100,terminal,0.5,1,0.43292773239452664,"Вероятный конечный получатель: 1 плательщиков, получено 139 тыс., исходящих нет",3,False,1,0,138717.0,0.0,1,0,0.0,672.7719845862003,0.004849960600259524,0,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.058, ""role"": 0.125, ""seed_flow_kzt"": 0.12, ""temporal"": 0.032}"
100000003934614100,peripheral,0.5,21,0.4170568866709961,"Периферийный узел: 2 входящих, 1 исходящих, оборот 28 тыс.",3,False,2,1,17000.0,11500.0,2,2,0.6764705882352942,548.1016472332705,0.032241273366662965,0,0.0,0.0,0.5882352941176471,1,0.25,4,fast_pass;near_threshold;cycles,"{""betweenness"": 0.055, ""degree"": 0.081, ""n_seed_upstream"": 0.058, ""role"": 0.026, ""seed_flow_kzt"": 0.116, ""temporal"": 0.071}"
100000008772246100,terminal,0.5,9,0.3514087796652653,"Вероятный конечный получатель: 1 плательщиков, получено 44 тыс., исходящих нет",3,False,1,0,44500.0,0.0,1,0,0.0,29.570591844569645,0.0006645076819004414,0,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.058, ""role"": 0.125, ""seed_flow_kzt"": 0.041, ""temporal"": 0.032}"
100000002603371100,terminal,0.5,1,0.3279955794054984,"Вероятный конечный получатель: 1 плательщиков, получено 9 тыс., исходящих нет",3,False,1,0,9300.0,0.0,1,0,0.0,7.2804393990273235,0.0007828429461319703,0,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.058, ""role"": 0.125, ""seed_flow_kzt"": 0.018, ""temporal"": 0.032}"
100000004445291100,terminal,0.5,26,0.4183443278531634,"Вероятный конечный получатель: 1 плательщиков, получено 20 тыс., исходящих нет",3,False,1,0,19500.0,0.0,2,0,0.0,373.0817640554493,0.019132398156689708,0,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.058, ""role"": 0.125, ""seed_flow_kzt"": 0.106, ""temporal"": 0.032}"
100000008571243100,terminal,0.5,7,0.37960715954016705,"Вероятный конечный получатель: 1 плательщиков, получено 134 тыс., исходящих нет",3,False,1,0,134000.0,0.0,1,0,0.0,107.98458169920868,0.0008058550873075274,0,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.058, ""role"": 0.125, ""seed_flow_kzt"": 0.068, ""temporal"": 0.032}"
100000001138283100,peripheral,0.5,1,0.45492816533934904,"Периферийный узел: 1 входящих, 2 исходящих, оборот 132 тыс.",3,False,1,2,81805.0,50000.0,1,2,0.6112095837662734,544.126261048223,0.006651503710631661,0,0.0,1.9022097733160393e-05,0.0,1,0.0,1,cycles,"{""betweenness"": 0.119, ""degree"": 0.081, ""n_seed_upstream"": 0.058, ""role"": 0.026, ""seed_flow_kzt"": 0.116, ""temporal"": 0.044}"
100000002593344100,terminal,0.5,6,0.49019038178897356,"Вероятный конечный получатель: 2 плательщиков, получено 431 тыс., исходящих нет",3,False,2,0,431000.0,0.0,2,0,0.0,1591.2495820275356,0.003691994389855071,0,1.0,0.0,0.0,2,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.07, ""n_seed_upstream"": 0.058, ""role"": 0.125, ""seed_flow_kzt"": 0.138, ""temporal"": 0.032}"
100000007390016100,peripheral,0.5,4,0.42465620763122214,"Периферийный узел: 1 входящих, 1 исходящих, оборот 858 тыс.",3,False,1,1,511000.0,346500.0,13,14,0.678082191780822,3182.6525233654743,0.006228282344831367,0,0.0,0.0,0.2054794520547945,1,0.0,1,cycles,"{""betweenness"": 0.055, ""degree"": 0.07, ""n_seed_upstream"": 0.058, ""role"": 0.026, ""seed_flow_kzt"": 0.149, ""temporal"": 0.056}"
100000001285440100,terminal,0.5,6,0.4818732838864773,"Вероятный конечный получатель: 2 плательщиков, получено 243 тыс., исходящих нет",3,False,2,0,243000.0,0.0,2,0,0.0,1048.78082908294,0.004315970490053251,0,1.0,0.0,0.0,2,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.07, ""n_seed_upstream"": 0.058, ""role"": 0.125, ""seed_flow_kzt"": 0.13, ""temporal"": 0.032}"
100000006746688100,terminal,0.5,9,0.3505542833054198,"Вероятный конечный получатель: 1 плательщиков, получено 41 тыс., исходящих нет",3,False,1,0,41000.0,0.0,1,0,0.0,27.2448149579181,0.0006645076819004414,0,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.058, ""role"": 0.125, ""seed_flow_kzt"": 0.04, ""temporal"": 0.032}"
100000006471232100,terminal,0.5,9,0.350896081849358,"Вероятный конечный получатель: 1 плательщиков, получено 42 тыс., исходящих нет",3,False,1,0,41800.0,0.0,1,0,0.0,27.77642110343845,0.0006645076819004414,0,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.058, ""role"": 0.125, ""seed_flow_kzt"": 0.04, ""temporal"": 0.032}"
100000008662805100,terminal,0.5,9,0.33369222180446845,"Вероятный конечный получатель: 1 плательщиков, получено 16 тыс., исходящих нет",3,False,1,0,16500.0,0.0,1,0,0.0,10.964376751357284,0.0006645076819004414,0,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.058, ""role"": 0.125, ""seed_flow_kzt"": 0.023, ""temporal"": 0.032}"
100000004292885100,terminal,0.5,9,0.37140399448565015,"Вероятный конечный получатель: 1 плательщиков, получено 113 тыс., исходящих нет",3,False,1,0,112700.0,0.0,1,0,0.0,74.89001575017976,0.0006645076819004415,0,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.058, ""role"": 0.125, ""seed_flow_kzt"": 0.06, ""temporal"": 0.032}"
100000008190442100,terminal,0.5,9,0.3302742363650864,"Вероятный конечный получатель: 1 плательщиков, получено 13 тыс., исходящих нет",3,False,1,0,13000.0,0.0,1,0,0.0,8.63859986470574,0.0006645076819004414,0,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.058, ""role"": 0.125, ""seed_flow_kzt"": 0.02, ""temporal"": 0.032}"
100000007131370100,transit,0.50147168865704,2,0.5512697815907304,"Признаки транзита: получено 30 тыс., отдано 100%, 1→1 контрагента",3,False,1,1,30000.0,30000.0,1,1,1.0,673.8296847438809,0.02246098949146216,0,0.0,0.0,0.0,1,0.0,1,cycles,"{""betweenness"": 0.055, ""degree"": 0.07, ""n_seed_upstream"": 0.058, ""role"": 0.191, ""seed_flow_kzt"": 0.12, ""temporal"": 0.044}"
100000008717802100,terminal,0.5,9,0.34206628613095436,"Вероятный конечный получатель: 1 плательщиков, получено 26 тыс., исходящих нет",3,False,1,0,26150.0,0.0,1,0,0.0,17.376875881696545,0.0006645076819004415,0,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.058, ""role"": 0.125, ""seed_flow_kzt"": 0.032, ""temporal"": 0.032}"
100000005357034100,terminal,0.5,13,0.32959063927721,"Вероятный конечный получатель: 1 плательщиков, получено 10 тыс., исходящих нет",3,False,1,0,9754.0,0.0,1,0,0.0,8.256200935789666,0.0008464425810733716,0,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.058, ""role"": 0.125, ""seed_flow_kzt"": 0.019, ""temporal"": 0.032}"
100000005532138100,terminal,0.5,4,0.3680999418942475,"Вероятный конечный получатель: 1 плательщиков, получено 25 тыс., исходящих нет",3,False,1,0,25046.0,0.0,1,0,0.0,65.28792656556547,0.0026067206965409836,0,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.058, ""role"": 0.125, ""seed_flow_kzt"": 0.057, ""temporal"": 0.032}"
100000005264874100,peripheral,0.5,31,0.501116541910198,"Периферийный узел: 1 входящих, 2 исходящих, оборот 108 тыс.; есть источники вне выборки",3,False,1,2,30000.0,78000.0,1,3,2.6,7578.034682080925,0.0971542907959093,0,0.0,7.925874055483496e-07,0.0,1,0.0,1,cycles;external_funding,"{""betweenness"": 0.114, ""degree"": 0.081, ""n_seed_upstream"": 0.058, ""role"": 0.026, ""seed_flow_kzt"": 0.166, ""temporal"": 0.044}"
100000008193258100,peripheral,0.5,18,0.40246208884483486,"Периферийный узел: 1 входящих, 1 исходящих, оборот 105 тыс.",3,False,1,1,75000.0,30000.0,2,1,0.4,184.41201943813942,0.002458826925841859,0,0.0,1.922024458454748e-05,0.0,1,0.0,0,,"{""betweenness"": 0.122, ""degree"": 0.07, ""n_seed_upstream"": 0.058, ""role"": 0.026, ""seed_flow_kzt"": 0.085, ""temporal"": 0.032}"
100000003190207100,peripheral,0.5,12,0.4454033792482711,"Периферийный узел: 1 входящих, 1 исходящих, оборот 382 тыс.; есть источники вне выборки",3,False,1,1,5000.0,377000.0,1,8,75.4,422.1008564081858,0.0011196309188546043,0,0.0,2.1003566247031264e-05,0.0,1,0.1111111111111111,0,near_threshold;external_funding,"{""betweenness"": 0.128, ""degree"": 0.07, ""n_seed_upstream"": 0.058, ""role"": 0.026, ""seed_flow_kzt"": 0.109, ""temporal"": 0.044}"
